"filepath","label","split"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_051.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_052.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_053.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_054.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_055.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_056.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_057.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_058.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Pink-Lady\Pink-Lady_059.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_004.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_005.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_006.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_007.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_008.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_009.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_010.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_011.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_012.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_013.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_018.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_019.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_020.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_021.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_022.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_023.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_024.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_025.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_026.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_027.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_028.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_030.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_031.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_032.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_033.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_034.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_035.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_036.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_037.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_038.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_039.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_040.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_041.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_042.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_043.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_044.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_045.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_046.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_047.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Red-Delicious\Red-Delicious_050.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_001.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_002.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_003.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_004.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_005.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_006.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_007.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_008.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_009.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_010.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_011.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_012.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_013.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_014.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_015.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_016.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_017.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_018.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_019.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_020.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_021.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_022.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_023.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_024.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_025.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_026.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_027.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_028.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_029.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_030.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_031.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_032.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_033.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_034.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_035.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_036.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_037.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_038.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_039.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_040.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_041.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_042.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_043.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_044.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_045.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_046.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_047.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_048.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_049.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_050.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_051.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_052.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_053.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_054.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_055.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_056.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_057.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_058.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_059.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_060.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_061.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_062.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_063.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_064.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Apple_Royal-Gala\Royal-Gala_065.jpg","apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Fruit_Melon_Cantaloupe\Cantaloupe_015.jpg","not_apple","train"
