SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.865891764,50,6,0.772233878,10962.0,8,3,1,2,4.0
0,0.466235584,55,0,0.076057111,7283.0,5,0,0,0,0.0
1,1.095182139,38,0,0.124704957,5083.0,4,0,0,1,4.0
0,0.9999999,53,0,0.255221449,6750.0,6,0,1,0,0.0
0,0.192001481,30,0,0.137488543,12000.0,6,0,1,0,2.0
1,0.9999999,28,2,0.186504217,3200.0,5,1,0,1,0.0
0,0.170511689,78,1,0.01712286,8000.0,7,0,0,0,1.0
1,0.393032419,37,0,0.268284462,8900.0,9,0,1,0,3.0
0,0.008118651,74,0,0.013969911,6513.0,7,0,0,0,1.0
0,0.173564479,54,0,0.063351095,10133.0,11,0,0,0,1.0
0,0.038855909,48,0,0.197450637,4000.0,7,0,1,0,0.0
0,0.286423499,45,0,0.159691473,7000.0,5,0,1,0,0.0
0,0.122816209,50,1,0.044006372,5021.0,5,0,0,0,1.0
0,0.114824905,37,1,0.17162819,6583.0,10,0,0,0,2.0
1,0.8001998,32,0,0.659817352,2189.0,4,2,0,2,1.0
0,0.33957044,38,0,0.293080768,3800.0,9,0,1,0,0.0
0,0.0014267,68,0,0.185220455,10500.0,15,0,3,0,1.0
0,0.856678342,54,1,0.382323232,17819.0,23,0,2,0,2.0
1,0.803132238,40,0,3590.0,5443.0,22,0,2,0,0.0
1,0.282718606,58,1,453.0,5443.0,6,0,0,0,0.0
1,0.59703925,42,0,0.463107379,5000.0,11,0,1,0,0.0
0,0.353686175,33,2,0.455693743,5145.0,8,0,1,0,0.0
0,0.486439824,65,0,590.0,5443.0,11,0,0,0,1.0
1,0.0,27,0,0.659816718,3600.0,4,0,1,0,0.0
0,0.785746194,45,1,0.296744806,9000.0,14,0,1,0,4.0
0,0.016344221,41,0,0.006493506,2771.0,5,0,0,0,4.0
0,0.076350119,35,0,0.114171439,11000.0,9,0,1,0,1.0
1,0.0,45,2,1.256873091,3600.0,10,0,2,0,1.0
1,0.982673078,50,0,4186.0,5443.0,10,0,2,0,0.0
0,0.449501824,37,0,0.532231853,7383.0,16,0,2,0,0.0
0,0.038170945,60,0,0.464053595,10000.0,16,0,2,0,0.0
1,0.9999999,44,0,0.084031343,3700.0,2,2,1,1,0.0
0,0.102844639,43,0,3258.0,5443.0,5,0,1,0,0.0
1,0.16994019,45,2,3601.0,5443.0,16,0,1,0,3.0
0,0.384099014,33,1,0.650201613,2975.0,7,0,1,0,1.0
0,0.201593102,50,0,0.429559571,7083.0,15,0,1,0,1.0
1,0.558985371,63,0,0.186854191,3483.0,11,0,0,0,0.0
1,0.672866044,50,0,0.459448896,5116.0,15,0,2,0,1.0
1,0.624614406,44,0,0.689144428,16000.0,30,0,4,0,1.0
0,0.07726261,54,0,0.347826087,13500.0,15,0,2,0,3.0
1,0.9999999,71,2,0.426476264,2590.0,6,1,1,0,0.0
1,0.080932517,80,0,1.0,2500.0,11,0,1,2,0.0
1,0.9999999,47,0,556.0,5443.0,4,0,0,1,1.0
1,0.828524869,40,0,0.123687631,10000.0,5,0,0,0,0.0
1,0.507542973,77,0,0.667719021,3800.0,12,0,1,0,0.0
0,0.083147167,59,0,0.130925773,8500.0,7,0,1,0,0.0
0,0.9999999,60,0,0.0,1100.0,0,0,0,0,0.0
0,0.088586929,60,1,0.357791109,6500.0,12,0,1,0,0.0
0,0.017813917,62,0,0.004126805,5330.0,5,0,0,0,1.0
1,0.868809731,31,4,0.279511156,10800.0,10,0,2,0,0.0
1,0.611808923,72,0,0.71754386,3419.0,11,0,1,0,0.0
1,0.9999999,53,0,0.0,5443.0,0,1,0,0,0.0
0,0.067451428,44,0,0.074990626,10667.0,7,0,0,0,3.0
0,0.551535421,46,0,0.04446263,10997.0,3,0,0,0,2.0
0,0.0,56,0,0.125119025,5250.0,4,0,1,0,0.0
0,0.816839439,43,0,5098.0,5443.0,4,0,1,0,0.0
1,1.054396374,32,3,0.490121317,5769.0,7,0,2,0,0.0
1,0.921659712,32,1,1.020326558,3000.0,7,0,1,0,0.0
1,0.710697039,52,0,1.180754918,3761.0,11,0,2,0,2.0
0,0.935053179,48,1,0.489033207,8160.0,11,0,2,0,0.0
0,0.316962636,31,0,0.467207995,1600.0,11,0,0,0,0.0
0,0.0,46,0,0.354823228,6250.0,4,0,1,0,1.0
1,0.9999999,49,0,0.00779844,5000.0,0,3,0,0,3.0
1,0.9999999,52,0,0.056587091,7916.0,1,1,0,1,2.0
1,0.148573275,51,0,0.569851504,10235.0,11,0,3,0,2.0
1,0.102561886,73,0,2337.0,5443.0,9,0,1,0,2.0
1,0.9999999,32,0,0.120969758,4000.0,8,0,0,0,0.0
1,1.891169351,63,0,0.280771923,10000.0,8,0,1,0,0.0
1,0.9999999,70,0,319.0,5443.0,1,0,0,0,0.0
1,0.0,46,0,0.277835372,4822.0,7,0,1,0,4.0
1,0.031339031,50,1,0.355433171,4720.0,7,1,1,0,3.0
1,0.064546488,62,3,0.014492754,3380.0,12,1,0,0,1.0
1,0.851905521,35,0,0.043021266,4090.0,1,0,0,0,3.0
1,0.097180092,38,2,0.183618535,5200.0,10,0,1,0,0.0
0,0.102254372,69,0,1.453563715,925.0,33,0,1,0,0.0
0,0.099529797,76,0,0.204909119,6436.0,5,0,1,0,0.0
0,0.218114185,42,0,1.396641343,2500.0,6,0,1,0,2.0
0,0.124462518,72,0,0.320234402,2900.0,9,0,1,0,0.0
0,0.808799235,41,1,0.551588718,2800.0,4,0,1,0,0.0
0,0.131239212,42,0,0.074935717,24500.0,8,0,1,0,1.0
1,0.978061936,62,5,2156.0,5443.0,13,0,1,2,0.0
1,0.9999999,58,0,0.001831781,6550.0,0,0,0,1,0.0
1,5.214380826,26,0,0.704073789,1300.0,7,0,0,0,0.0
1,0.402835696,38,1,0.232795444,4213.0,9,1,0,2,2.0
1,0.9999999,37,0,72.0,5443.0,0,0,0,0,2.0
1,1.025906147,72,0,3948.0,5443.0,8,2,3,1,0.0
1,0.025892469,38,0,74.5,1.0,13,0,0,0,2.0
1,0.9999999,46,2,0.373608431,6736.0,3,0,1,0,0.0
1,0.500792393,47,2,1992.0,5443.0,7,0,1,1,1.0
0,0.9999999,33,0,3366.0,5443.0,5,0,4,0,0.0
0,0.0046251,72,0,0.005649718,2300.0,14,0,0,0,1.0
0,0.028690773,34,0,0.140214946,4000.0,8,0,0,0,0.0
1,0.914208122,28,0,0.281776913,3083.0,4,2,0,1,0.0
0,0.559705469,49,0,0.319796954,6500.0,9,0,0,0,3.0
1,0.658544156,53,0,0.951917573,5240.0,17,0,4,1,1.0
0,0.306948842,41,0,0.439170722,15000.0,14,0,2,0,4.0
1,0.470915576,65,0,0.406090707,7650.0,14,0,1,0,1.0
0,0.063283337,27,0,0.122329529,3416.0,8,0,0,0,0.0
1,0.642679365,52,1,0.45853429,8500.0,23,0,2,0,1.0
1,0.401532612,53,0,0.439246866,20500.0,22,0,5,0,1.0
0,0.0,50,0,177.0,5443.0,5,0,0,0,1.0
1,0.724120083,55,1,2178.0,5443.0,10,2,1,2,0.0
0,0.032299675,67,0,5875.0,5443.0,9,0,4,0,0.0
0,0.0,42,0,65.0,5443.0,5,1,0,0,0.0
0,0.003479502,55,0,0.204761209,6846.0,8,0,1,0,0.0
1,0.166069516,43,0,0.624890036,17050.0,18,0,3,0,3.0
0,0.020875411,64,0,0.017408771,2986.0,11,0,0,0,1.0
1,0.906541044,38,1,2560.0,5443.0,15,0,2,0,0.0
1,0.912345966,40,0,0.022202617,6800.0,3,0,0,0,0.0
1,1.211060948,40,2,0.605674291,8000.0,6,1,1,1,3.0
1,0.441842805,25,1,0.202749141,3200.0,8,0,0,0,0.0
0,0.069388979,56,0,0.137938645,4530.0,10,0,1,0,0.0
0,0.31104593,28,0,0.173901605,3800.0,11,0,0,0,0.0
0,0.057267028,69,0,0.024430872,1800.0,9,0,1,0,0.0
0,0.486612428,43,0,0.437166006,5800.0,8,0,1,0,2.0
0,0.149137801,46,0,0.615127227,12850.0,15,0,8,0,3.0
1,0.048878042,35,2,0.097580484,5000.0,6,0,0,0,0.0
0,0.974591225,43,0,0.320886708,11006.0,11,0,2,0,2.0
1,0.95640327,41,3,1.129100158,5700.0,8,0,2,1,2.0
1,0.915092842,44,2,1.235622557,1790.0,7,0,1,1,3.0
1,0.913528954,36,1,0.692634299,5416.0,11,0,2,0,3.0
0,0.015829212,87,0,0.422788606,2000.0,10,0,2,0,0.0
0,0.00574175,66,0,1236.0,5443.0,10,0,1,0,0.0
1,0.918081918,43,0,413.0,5443.0,2,0,0,0,0.0
0,0.499416328,48,0,0.427889096,8583.0,14,0,1,0,0.0
1,0.305387784,46,0,0.898050975,2000.0,5,0,2,0,0.0
0,0.021603668,71,0,0.265531256,15500.0,17,0,2,0,1.0
0,0.975668289,51,0,0.185349891,11917.0,5,0,2,0,1.0
0,0.9999999,80,0,0.003198976,6251.0,1,0,0,0,0.0
0,0.005134517,69,0,0.081420817,10500.0,11,0,2,0,0.0
1,0.882406772,45,1,684.0,5443.0,3,0,0,0,0.0
0,0.294283085,54,0,0.321677928,17759.0,8,0,2,0,2.0
1,0.9999999,35,0,0.401357978,2650.0,5,0,1,0,0.0
1,0.675675676,46,4,0.242889992,8262.0,10,0,0,1,0.0
0,0.714593817,26,0,0.145142476,6000.0,6,0,0,0,0.0
0,0.941835272,41,0,0.227074915,6433.0,6,0,0,0,3.0
1,0.058944131,52,1,0.210871603,3200.0,4,1,1,0,2.0
1,0.441117764,54,0,1019.0,5443.0,3,0,0,0,0.0
0,0.555292138,49,0,0.498875281,4000.0,6,0,2,0,1.0
1,0.52521688,51,0,777.0,5443.0,5,0,1,0,0.0
1,0.09776226,79,1,0.442852491,3070.0,11,0,2,0,1.0
1,0.860840581,43,4,0.37139368,6550.0,10,1,0,4,0.0
1,0.9999999,25,0,0.1745503,1500.0,1,0,0,0,0.0
1,1.20829476,45,1,0.153419843,7397.0,8,4,0,6,1.0
1,0.886259478,61,2,0.680386602,6000.0,15,1,2,1,0.0
1,1.033611442,33,0,0.707085464,1368.0,5,4,0,3,2.0
0,0.010477299,67,0,181.0,5443.0,5,0,0,0,0.0
1,0.888149134,41,0,0.380516236,1200.0,6,0,0,1,1.0
0,0.511816273,48,0,1619.0,5443.0,8,0,1,0,0.0
0,0.0,38,0,0.389616056,4583.0,7,0,1,0,0.0
1,0.0,54,1,0.475725816,8300.0,10,1,3,0,0.0
1,0.398949601,56,3,0.212029859,6965.0,9,3,1,3,1.0
1,0.9999999,51,98,0.0,800.0,0,98,0,98,0.0
1,0.416430212,35,0,1153.0,5443.0,8,0,0,3,0.0
1,0.781796795,35,3,0.499500167,3000.0,9,2,1,3,0.0
0,0.028172688,49,0,0.358764868,8322.0,4,0,2,0,0.0
0,0.097952263,56,0,0.492285439,4147.0,11,0,2,0,0.0
0,0.007078857,39,1,0.252213653,3500.0,8,0,0,1,2.0
1,0.318651858,27,2,0.115817826,4083.0,9,0,0,0,0.0
0,0.241516966,39,0,0.037493751,6000.0,11,0,0,0,0.0
0,0.440124417,24,0,0.023990404,2500.0,3,0,0,0,0.0
0,0.258217477,50,0,0.207895034,8840.0,5,0,1,0,1.0
1,0.078122966,46,1,0.159613462,3000.0,7,0,0,0,0.0
1,1.025682183,27,0,1091.0,5443.0,12,0,0,0,2.0
1,0.9999999,39,1,0.353851964,5295.0,5,3,2,1,3.0
1,1.878366638,51,1,1241.0,5443.0,4,2,2,2,0.0
0,0.461098672,37,0,0.529385624,9000.0,8,0,2,0,1.0
0,0.00018109,66,0,0.389494927,18333.0,21,0,5,0,0.0
1,0.880353274,33,1,0.477926473,6500.0,9,0,2,0,1.0
0,0.19574434,51,0,0.652882206,9575.0,12,0,4,0,0.0
0,0.225949961,32,0,0.334605113,2620.0,4,0,2,0,0.0
0,0.155734973,45,0,0.21614252,5500.0,3,0,1,0,1.0
0,0.06369828,26,0,0.416706444,6284.0,6,0,2,0,1.0
0,0.046106007,79,0,0.11036036,443.0,6,0,0,0,0.0
0,0.020067025,69,0,1003.0,5443.0,8,0,1,0,0.0
1,0.912257769,34,0,1608.0,1.0,9,0,3,0,3.0
0,0.916805324,49,1,0.004359198,3440.0,2,0,0,0,0.0
1,0.655086206,39,2,0.731783527,8000.0,14,0,4,0,0.0
0,0.557947153,66,0,216.0,5443.0,3,0,0,0,0.0
1,0.724183877,26,1,0.065060611,6516.0,5,0,0,0,1.0
1,0.9999999,54,0,0.0,5443.0,0,0,0,0,0.0
0,0.079733342,42,3,0.368059343,9166.0,8,0,1,0,0.0
0,0.069017591,51,0,0.213422708,12083.0,8,0,1,0,4.0
0,0.129320177,62,0,0.208558288,5000.0,7,0,0,0,0.0
1,0.484357022,48,0,0.338266001,11014.0,7,0,1,0,1.0
0,0.40666237,47,0,0.804335653,12500.0,28,0,4,0,0.0
1,0.262463259,53,1,0.438659359,4743.0,8,0,1,0,0.0
0,0.309448301,84,1,0.433313337,5000.0,10,0,0,0,0.0
0,0.823634218,66,0,1.147142406,3166.0,11,0,1,0,0.0
1,0.916297975,37,0,0.601399767,6000.0,16,0,2,0,1.0
1,0.56448874,48,0,0.818883341,6608.0,24,0,2,0,0.0
0,0.058959628,58,0,0.758291686,2200.0,6,0,1,0,0.0
0,0.418496377,74,0,1.262275449,1669.0,16,0,2,0,0.0
0,0.018876909,43,0,0.003657979,4373.0,3,0,0,0,0.0
0,0.17993091,63,0,0.333846549,3896.0,11,0,1,0,2.0
1,0.9999999,49,0,0.0,7500.0,2,0,0,0,1.0
0,0.178037183,48,0,0.48629573,8500.0,10,0,2,0,0.0
0,0.0,64,0,0.0,4750.0,2,0,0,0,0.0
1,0.728386883,40,1,0.191233017,3900.0,3,1,0,0,0.0
1,0.933491218,47,1,0.310504294,4540.0,6,0,1,2,3.0
1,0.801388221,38,2,0.598042414,3064.0,9,0,0,0,3.0
0,0.152039555,46,0,0.330583677,8000.0,8,0,0,1,2.0
0,0.100424807,46,0,0.307305871,6966.0,10,0,1,0,2.0
1,0.9999999,40,0,0.103157895,5224.0,1,5,0,0,1.0
0,0.131287043,58,0,0.195502811,1600.0,7,0,0,0,0.0
1,0.147487709,36,1,0.369691923,1200.0,5,0,0,0,2.0
0,0.882744837,64,0,0.209722576,3928.0,15,0,0,0,0.0
0,0.09807285,68,0,0.074398249,4112.0,9,0,0,0,1.0
1,0.28915456,53,0,1.49190162,3333.0,14,0,2,0,2.0
1,0.358296799,31,0,0.155503329,2552.0,9,0,0,1,0.0
1,0.9999999,54,0,0.073403129,8500.0,1,3,0,0,3.0
1,1.984031936,54,0,0.025416075,7750.0,1,2,0,0,0.0
0,0.129712803,55,0,2160.0,5443.0,13,0,1,0,2.0
1,0.741198528,58,0,364.0,5443.0,10,0,0,0,0.0
1,0.745738933,63,3,0.72425829,4583.0,11,0,1,0,0.0
1,0.756589065,54,0,0.114917528,5516.0,7,0,0,0,1.0
0,0.677938967,42,0,1535.0,5443.0,7,0,1,0,0.0
0,0.028177391,43,0,0.00956106,2300.0,3,0,0,0,3.0
1,0.9999999,35,0,0.105489451,10000.0,4,1,1,0,3.0
1,0.219831755,72,0,0.510998,5500.0,16,0,1,0,1.0
1,0.04530778,27,0,0.854304636,150.0,4,1,0,0,0.0
1,0.913275982,43,0,117.0,5443.0,1,0,0,1,0.0
1,1.00779844,69,1,504.0,5443.0,5,1,0,1,0.0
1,0.148359141,80,0,0.682456558,4200.0,11,1,4,1,0.0
1,0.9999999,38,1,0.386823891,3900.0,3,1,1,2,2.0
1,0.850829834,53,2,0.465010603,3300.0,12,0,1,2,0.0
1,0.342050336,56,2,0.470570525,6642.0,20,0,1,0,1.0
1,0.327787022,38,0,0.531893621,5000.0,6,0,1,1,4.0
1,0.63189077,41,2,0.16356173,9500.0,9,0,0,0,2.0
1,0.890479154,34,2,0.221777859,5500.0,5,0,0,0,4.0
1,0.9999999,21,98,0.0,1300.0,0,98,0,98,0.0
0,0.901667341,35,1,0.353383459,6250.0,17,0,0,0,1.0
0,0.076616445,37,0,0.146341463,2500.0,4,0,0,0,1.0
1,0.043943876,70,1,91.0,5443.0,11,0,0,0,0.0
0,0.160288327,63,0,0.151761518,10700.0,7,0,2,0,1.0
1,0.904023994,41,1,0.043582294,5850.0,5,0,0,0,0.0
0,0.163472755,68,0,0.167275524,5200.0,6,0,1,0,1.0
1,0.9999999,33,1,0.13197196,3280.0,2,1,0,0,0.0
0,0.130146826,85,0,0.048156148,12500.0,8,0,0,0,1.0
0,0.333304126,57,0,0.5569381,6348.0,18,0,2,0,1.0
0,0.190695831,70,0,0.333730064,4200.0,7,0,0,0,0.0
1,0.700670657,37,0,0.313614398,6000.0,12,0,0,0,0.0
1,0.95286669,35,0,1.040843042,7638.0,16,0,3,0,1.0
1,0.9999999,45,0,0.107778819,3200.0,2,1,0,0,1.0
1,0.717607973,80,1,0.510757717,1068.0,6,0,0,0,0.0
1,1.188270576,42,1,0.197392924,536.0,2,1,0,0,4.0
0,0.158158388,78,0,1620.0,5443.0,9,0,2,0,0.0
1,1.026096074,36,2,1.247567568,2774.0,12,1,1,0,0.0
1,1.868263473,51,2,1571.0,5443.0,2,1,1,0,0.0
0,0.0,54,0,0.0,45000.0,2,0,0,0,0.0
1,1.014492754,48,1,0.685065611,4800.0,13,0,2,2,2.0
1,0.036928694,93,0,0.003727866,13948.0,15,0,0,0,0.0
0,0.671302351,45,0,0.500833207,6600.0,13,0,2,0,3.0
0,0.0,67,0,0.261021057,6600.0,10,0,2,0,0.0
1,1.029725869,57,1,1.022630835,9190.0,8,0,1,0,2.0
1,1.026564062,53,5,1.253898441,2500.0,8,0,1,1,2.0
1,0.141560799,43,2,0.471901219,6316.0,4,3,1,0,3.0
0,0.4527656,42,0,0.418805217,4753.0,8,0,1,0,3.0
0,0.9999999,79,0,0.79905313,1900.0,2,0,1,0,0.0
1,0.9999999,22,1,0.075949367,1500.0,2,0,0,1,0.0
1,0.9999999,25,0,78.0,5443.0,1,0,0,0,0.0
0,0.0699965,61,2,0.012808497,3200.0,5,0,0,0,0.0
1,0.950914049,59,0,1.899128269,802.0,8,2,1,3,2.0
1,0.126516464,27,0,0.770089286,3583.0,8,0,2,0,1.0
1,0.948525737,46,1,0.483556638,820.0,5,0,0,0,1.0
0,0.024876835,74,0,0.003749063,4000.0,2,0,0,0,0.0
1,0.9999999,31,1,0.213251849,3108.0,2,3,0,0,2.0
0,0.0,44,0,0.11945074,7500.0,2,0,1,0,0.0
1,0.9999999,40,0,0.237587471,3000.0,1,1,1,0,0.0
1,0.630347828,50,2,0.74167069,8283.0,9,0,2,0,0.0
0,0.0,56,0,0.383795719,10416.0,7,0,1,0,0.0
1,0.03512061,78,2,1567.0,5443.0,9,0,1,2,0.0
0,0.578871359,38,0,0.170266255,8750.0,7,0,0,0,2.0
0,0.999939748,28,1,1347.0,5443.0,8,0,0,0,0.0
1,1.481037924,26,0,22.0,5443.0,1,0,0,1,0.0
0,0.036238795,37,0,0.28767808,4000.0,11,0,2,0,0.0
0,0.710578945,59,0,0.359726511,4533.0,14,0,0,0,0.0
0,0.0,42,0,0.0,3594.0,4,1,0,0,0.0
1,1.192563569,39,1,0.943906318,6916.0,20,1,2,1,1.0
0,0.033511799,85,0,0.229636202,5634.0,11,0,1,0,0.0
1,0.9999999,61,1,0.168991416,1863.0,2,0,0,0,1.0
1,0.9999999,46,0,0.632728619,2700.0,3,1,1,1,0.0
0,0.9999999,50,0,837.0,5443.0,2,0,1,0,0.0
0,0.28367908,35,0,635.0,5443.0,9,1,0,0,0.0
1,0.9999999,30,0,0.0,2200.0,0,2,0,0,3.0
1,0.478124637,41,0,0.737864078,6900.0,12,0,5,0,3.0
1,1.019492026,36,1,0.279520502,8925.0,4,1,1,1,0.0
0,0.266693333,68,1,0.277178665,6861.0,9,0,1,0,2.0
0,0.9999999,55,0,0.0,1793.0,0,0,0,0,0.0
1,0.0,40,0,0.32488397,2800.0,11,0,1,0,1.0
1,0.003454336,57,1,1954.0,5443.0,6,0,2,1,2.0
0,0.293129972,60,0,0.358910272,4000.0,7,0,1,0,1.0
1,0.969531064,24,0,139.0,5443.0,3,0,0,0,0.0
0,0.405183973,46,0,0.667835346,7700.0,22,0,2,0,1.0
1,0.978206203,54,3,0.592592593,3833.0,10,3,2,1,0.0
1,0.264311307,57,1,0.208756249,6600.0,10,0,0,0,0.0
1,0.701880732,44,1,0.474180416,4666.0,8,1,1,0,2.0
0,0.039967498,61,0,0.273590801,8000.0,13,0,2,0,0.0
0,0.0,52,0,0.535847535,9916.0,11,0,3,0,1.0
0,0.229876213,65,0,0.360629694,6923.0,12,0,2,0,0.0
0,0.037273952,63,0,0.953488372,1805.0,8,0,1,0,0.0
0,0.07734817,53,0,0.220637248,7500.0,11,0,2,0,1.0
0,0.028903,43,0,0.004072566,2700.0,5,0,0,0,0.0
1,0.476014971,48,0,0.695092355,14833.0,13,0,4,0,2.0
1,0.99570043,41,0,0.258908547,4012.0,4,0,1,0,0.0
0,0.204549967,40,0,0.464272492,2700.0,14,0,0,0,0.0
1,0.906749556,56,4,0.078011953,3178.0,10,1,0,2,0.0
0,0.0,45,0,0.596480704,5000.0,8,0,2,0,2.0
1,0.35893711,58,0,0.923208923,2330.0,10,2,1,0,0.0
0,0.000541845,48,0,0.274678112,11416.0,10,0,2,0,0.0
0,0.009053784,76,0,0.007009346,2995.0,11,0,0,0,0.0
1,0.029089306,55,0,0.728813559,5250.0,10,0,2,0,2.0
0,0.295673258,60,0,0.809638072,5000.0,12,0,3,0,2.0
0,0.447001377,43,2,0.479714065,5175.0,18,0,1,0,4.0
1,1.027782171,87,7,1.466539717,7351.0,14,3,3,5,1.0
1,0.685563177,50,0,0.324670132,2500.0,4,0,0,1,4.0
0,0.33149408,74,0,1.545734051,1300.0,14,0,2,0,0.0
0,0.028133109,62,0,7970.0,5443.0,19,0,6,0,0.0
0,0.056170604,64,0,0.19145619,6413.0,9,0,1,0,0.0
0,0.093584137,46,0,0.045045045,1442.0,5,0,0,0,3.0
0,0.046210852,69,0,0.561788392,3600.0,19,0,1,0,0.0
1,0.647252767,38,1,0.455087889,6200.0,13,0,1,0,0.0
1,0.942867953,44,1,0.459621597,6500.0,16,0,1,0,3.0
1,0.504648201,47,0,0.134056399,9219.0,6,0,0,0,2.0
1,0.0649594,40,0,0.06482253,6000.0,6,2,0,0,3.0
0,0.037104804,55,0,1768.0,5443.0,6,0,1,0,0.0
0,0.803640883,50,0,0.589420044,4120.0,10,0,0,0,2.0
1,0.016017375,59,1,0.241189703,4000.0,10,0,1,0,0.0
0,0.379930922,53,0,0.305881427,12700.0,7,0,1,0,2.0
0,0.165505359,86,0,0.081516456,7200.0,8,0,0,0,0.0
0,0.001102729,73,0,0.001498501,2001.0,7,0,0,0,0.0
0,0.08740029,83,0,0.225548902,500.0,10,0,0,0,1.0
1,0.429847682,50,1,0.857619321,8694.0,14,0,1,0,0.0
0,0.018673574,47,0,0.643130583,2350.0,12,0,1,0,0.0
0,0.045356063,67,0,0.013410818,4473.0,4,0,0,0,0.0
0,0.876791127,50,0,0.756422233,4281.0,7,0,1,1,2.0
1,0.919114365,30,2,0.528988405,2500.0,5,0,1,0,0.0
0,0.750125595,47,0,0.359425125,7792.0,10,0,1,0,1.0
0,0.548679206,48,0,0.199205448,3523.0,2,0,0,0,0.0
1,0.9999999,63,1,0.58086745,7400.0,6,4,3,1,0.0
1,0.689243028,40,0,0.001621271,3083.0,1,0,0,0,3.0
0,0.057862809,69,0,0.069984095,4400.0,5,0,0,0,1.0
1,0.373718857,50,0,2536.0,5443.0,10,0,2,2,3.0
0,0.039310149,72,0,0.003999467,7500.0,7,0,0,0,0.0
1,0.602199706,46,0,0.252699784,4166.0,12,0,0,0,0.0
0,0.025230898,62,0,0.290332236,10022.0,7,0,1,0,0.0
1,0.429246744,60,3,1.50041632,1200.0,16,0,0,0,0.0
1,0.998996488,55,7,0.817712318,5227.0,14,1,2,1,0.0
0,0.034474138,79,0,40.0,5443.0,2,0,0,0,0.0
1,0.521801393,44,0,0.11936008,8000.0,4,0,0,0,2.0
1,0.9500998,24,0,0.03848076,2000.0,4,0,0,0,0.0
1,1.005564621,46,3,1.291727141,2066.0,10,0,1,0,1.0
0,0.370314843,55,0,608.0,5443.0,5,0,1,0,1.0
0,0.01972247,68,0,2887.0,5443.0,9,0,2,0,0.0
0,0.003846964,75,0,0.317270992,6287.0,15,0,2,0,0.0
1,0.942649683,61,0,0.338591424,4500.0,13,4,0,0,0.0
0,0.968874395,42,0,0.356814701,3264.0,8,0,0,0,0.0
1,0.916966178,35,1,0.356214595,3000.0,14,0,0,0,0.0
0,0.862034491,43,1,0.03119688,10000.0,1,0,0,0,2.0
1,0.000965451,48,0,0.96671979,10666.0,11,0,8,0,3.0
1,0.174728159,46,0,98.0,5443.0,1,1,0,0,0.0
0,0.622179976,58,0,0.35302816,15553.0,11,0,2,0,1.0
0,0.53022526,37,0,0.488868151,7500.0,8,0,2,0,0.0
1,0.133362741,25,0,99.0,5443.0,4,0,0,0,0.0
1,1.030804131,43,0,0.96955561,4072.0,11,0,3,0,0.0
0,0.085448791,56,0,1343.0,5443.0,7,0,1,0,1.0
1,0.5848277,52,1,1959.0,5443.0,22,0,3,0,0.0
1,0.401532612,53,0,0.439246866,20500.0,22,0,5,0,1.0
0,0.637991408,35,0,0.488055244,5357.0,12,0,1,0,2.0
0,0.395514558,48,1,0.430889663,17500.0,11,0,2,1,2.0
0,0.04153889,76,0,0.312306853,5500.0,6,0,1,0,1.0
0,0.023263721,61,0,0.164897708,6500.0,11,0,0,0,0.0
1,0.324621569,44,1,1.000898992,15572.0,30,0,13,0,3.0
1,0.026135401,49,0,2.740165129,2058.0,11,0,3,0,1.0
0,0.029839204,49,0,0.292723912,5950.0,8,0,3,0,0.0
1,0.705224633,39,0,0.176735306,7332.0,6,0,0,0,2.0
0,0.164691765,34,0,0.056977847,11600.0,5,0,0,0,0.0
1,0.687312687,26,2,0.418562874,1669.0,4,0,0,0,0.0
0,0.577884423,54,1,0.342705405,3200.0,3,0,1,0,0.0
0,0.048758987,31,0,0.030748078,16000.0,5,0,0,0,0.0
1,0.9999999,38,4,0.133735849,6624.0,6,2,0,1,0.0
0,0.243658562,51,0,69.0,5443.0,5,0,0,0,0.0
0,0.441294664,35,1,0.184717398,6333.0,10,0,0,0,0.0
1,0.002363422,62,0,0.434734918,2734.0,8,0,1,0,0.0
0,0.839115365,51,0,0.247520825,7562.0,22,0,0,0,0.0
0,0.857049013,79,0,0.296373057,6754.0,7,0,0,0,0.0
0,0.041614977,65,0,0.244134897,4091.0,3,0,1,0,0.0
0,0.144436603,49,0,1953.0,5443.0,7,1,1,0,0.0
0,0.296567181,45,0,0.393084054,9600.0,11,0,2,0,2.0
0,0.012748406,60,0,1773.0,5443.0,7,0,1,0,0.0
1,0.816367265,36,0,0.277044855,7200.0,5,0,1,0,0.0
1,1.756487026,48,3,4891.0,5443.0,5,3,1,0,0.0
1,0.9999999,47,1,0.082516019,7646.0,1,0,0,0,0.0
0,0.009354385,73,0,0.819781392,3750.0,40,0,1,0,1.0
1,0.0,47,0,0.915813253,6639.0,9,1,3,1,3.0
0,0.0,60,0,467.0,5443.0,3,0,0,1,0.0
0,0.0,40,0,4593.0,5443.0,12,0,4,0,0.0
0,0.76169003,44,2,0.388644542,2500.0,4,0,0,0,1.0
0,0.636393047,42,0,0.21630574,32000.0,6,0,3,0,5.0
1,0.385790482,52,0,0.749711649,2600.0,11,0,1,0,1.0
