SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.262463259,53,1,0.438659359,4743.0,8,0,1,0,0.0
0,0.309448301,84,1,0.433313337,5000.0,10,0,0,0,0.0
1,0.916297975,37,0,0.601399767,6000.0,16,0,2,0,1.0
1,0.56448874,48,0,0.818883341,6608.0,24,0,2,0,0.0
0,0.058959628,58,0,0.758291686,2200.0,6,0,1,0,0.0
0,0.018876909,43,0,0.003657979,4373.0,3,0,0,0,0.0
0,0.17993091,63,0,0.333846549,3896.0,11,0,1,0,2.0
1,0.9999999,49,0,0.0,7500.0,2,0,0,0,1.0
0,0.178037183,48,0,0.48629573,8500.0,10,0,2,0,0.0
0,0.0,64,0,0.0,4750.0,2,0,0,0,0.0
1,0.728386883,40,1,0.191233017,3900.0,3,1,0,0,0.0
1,0.933491218,47,1,0.310504294,4540.0,6,0,1,2,3.0
1,0.801388221,38,2,0.598042414,3064.0,9,0,0,0,3.0
0,0.152039555,46,0,0.330583677,8000.0,8,0,0,1,2.0
0,0.100424807,46,0,0.307305871,6966.0,10,0,1,0,2.0
1,0.9999999,40,0,0.103157895,5224.0,1,5,0,0,1.0
0,0.131287043,58,0,0.195502811,1600.0,7,0,0,0,0.0
1,0.147487709,36,1,0.369691923,1200.0,5,0,0,0,2.0
0,0.882744837,64,0,0.209722576,3928.0,15,0,0,0,0.0
0,0.09807285,68,0,0.074398249,4112.0,9,0,0,0,1.0
1,0.358296799,31,0,0.155503329,2552.0,9,0,0,1,0.0
1,0.9999999,54,0,0.073403129,8500.0,1,3,0,0,3.0
1,0.745738933,63,3,0.72425829,4583.0,11,0,1,0,0.0
1,0.756589065,54,0,0.114917528,5516.0,7,0,0,0,1.0
0,0.028177391,43,0,0.00956106,2300.0,3,0,0,0,3.0
1,0.9999999,35,0,0.105489451,10000.0,4,1,1,0,3.0
1,0.219831755,72,0,0.510998,5500.0,16,0,1,0,1.0
1,0.04530778,27,0,0.854304636,150.0,4,1,0,0,0.0
1,0.148359141,80,0,0.682456558,4200.0,11,1,4,1,0.0
1,0.9999999,38,1,0.386823891,3900.0,3,1,1,2,2.0
1,0.850829834,53,2,0.465010603,3300.0,12,0,1,2,0.0
1,0.342050336,56,2,0.470570525,6642.0,20,0,1,0,1.0
1,0.327787022,38,0,0.531893621,5000.0,6,0,1,1,4.0
1,0.63189077,41,2,0.16356173,9500.0,9,0,0,0,2.0
1,0.890479154,34,2,0.221777859,5500.0,5,0,0,0,4.0
1,0.9999999,21,98,0.0,1300.0,0,98,0,98,0.0
0,0.901667341,35,1,0.353383459,6250.0,17,0,0,0,1.0
0,0.076616445,37,0,0.146341463,2500.0,4,0,0,0,1.0
0,0.160288327,63,0,0.151761518,10700.0,7,0,2,0,1.0
1,0.904023994,41,1,0.043582294,5850.0,5,0,0,0,0.0
0,0.163472755,68,0,0.167275524,5200.0,6,0,1,0,1.0
1,0.9999999,33,1,0.13197196,3280.0,2,1,0,0,0.0
0,0.130146826,85,0,0.048156148,12500.0,8,0,0,0,1.0
0,0.333304126,57,0,0.5569381,6348.0,18,0,2,0,1.0
0,0.190695831,70,0,0.333730064,4200.0,7,0,0,0,0.0
1,0.700670657,37,0,0.313614398,6000.0,12,0,0,0,0.0
1,0.9999999,45,0,0.107778819,3200.0,2,1,0,0,1.0
1,0.717607973,80,1,0.510757717,1068.0,6,0,0,0,0.0
1,0.036928694,93,0,0.003727866,13948.0,15,0,0,0,0.0
0,0.671302351,45,0,0.500833207,6600.0,13,0,2,0,3.0
0,0.0,67,0,0.261021057,6600.0,10,0,2,0,0.0
1,0.141560799,43,2,0.471901219,6316.0,4,3,1,0,3.0
0,0.4527656,42,0,0.418805217,4753.0,8,0,1,0,3.0
0,0.9999999,79,0,0.79905313,1900.0,2,0,1,0,0.0
1,0.9999999,22,1,0.075949367,1500.0,2,0,0,1,0.0
0,0.0699965,61,2,0.012808497,3200.0,5,0,0,0,0.0
1,0.126516464,27,0,0.770089286,3583.0,8,0,2,0,1.0
1,0.948525737,46,1,0.483556638,820.0,5,0,0,0,1.0
0,0.024876835,74,0,0.003749063,4000.0,2,0,0,0,0.0
1,0.9999999,31,1,0.213251849,3108.0,2,3,0,0,2.0
0,0.0,44,0,0.11945074,7500.0,2,0,1,0,0.0
1,0.9999999,40,0,0.237587471,3000.0,1,1,1,0,0.0
1,0.630347828,50,2,0.74167069,8283.0,9,0,2,0,0.0
0,0.0,56,0,0.383795719,10416.0,7,0,1,0,0.0
0,0.578871359,38,0,0.170266255,8750.0,7,0,0,0,2.0
0,0.036238795,37,0,0.28767808,4000.0,11,0,2,0,0.0
0,0.710578945,59,0,0.359726511,4533.0,14,0,0,0,0.0
0,0.0,42,0,0.0,3594.0,4,1,0,0,0.0
0,0.033511799,85,0,0.229636202,5634.0,11,0,1,0,0.0
1,0.9999999,61,1,0.168991416,1863.0,2,0,0,0,1.0
1,0.9999999,46,0,0.632728619,2700.0,3,1,1,1,0.0
1,0.9999999,30,0,0.0,2200.0,0,2,0,0,3.0
1,0.478124637,41,0,0.737864078,6900.0,12,0,5,0,3.0
0,0.266693333,68,1,0.277178665,6861.0,9,0,1,0,2.0
0,0.9999999,55,0,0.0,1793.0,0,0,0,0,0.0
1,0.0,40,0,0.32488397,2800.0,11,0,1,0,1.0
0,0.293129972,60,0,0.358910272,4000.0,7,0,1,0,1.0
0,0.405183973,46,0,0.667835346,7700.0,22,0,2,0,1.0
1,0.978206203,54,3,0.592592593,3833.0,10,3,2,1,0.0
1,0.264311307,57,1,0.208756249,6600.0,10,0,0,0,0.0
1,0.701880732,44,1,0.474180416,4666.0,8,1,1,0,2.0
0,0.039967498,61,0,0.273590801,8000.0,13,0,2,0,0.0
0,0.0,52,0,0.535847535,9916.0,11,0,3,0,1.0
0,0.229876213,65,0,0.360629694,6923.0,12,0,2,0,0.0
0,0.037273952,63,0,0.953488372,1805.0,8,0,1,0,0.0
0,0.07734817,53,0,0.220637248,7500.0,11,0,2,0,1.0
0,0.028903,43,0,0.004072566,2700.0,5,0,0,0,0.0
1,0.99570043,41,0,0.258908547,4012.0,4,0,1,0,0.0
0,0.204549967,40,0,0.464272492,2700.0,14,0,0,0,0.0
1,0.906749556,56,4,0.078011953,3178.0,10,1,0,2,0.0
0,0.0,45,0,0.596480704,5000.0,8,0,2,0,2.0
1,0.35893711,58,0,0.923208923,2330.0,10,2,1,0,0.0
0,0.000541845,48,0,0.274678112,11416.0,10,0,2,0,0.0
0,0.009053784,76,0,0.007009346,2995.0,11,0,0,0,0.0
1,0.029089306,55,0,0.728813559,5250.0,10,0,2,0,2.0
0,0.295673258,60,0,0.809638072,5000.0,12,0,3,0,2.0
0,0.447001377,43,2,0.479714065,5175.0,18,0,1,0,4.0
1,0.685563177,50,0,0.324670132,2500.0,4,0,0,1,4.0
0,0.056170604,64,0,0.19145619,6413.0,9,0,1,0,0.0
0,0.093584137,46,0,0.045045045,1442.0,5,0,0,0,3.0
0,0.046210852,69,0,0.561788392,3600.0,19,0,1,0,0.0
1,0.647252767,38,1,0.455087889,6200.0,13,0,1,0,0.0
1,0.942867953,44,1,0.459621597,6500.0,16,0,1,0,3.0
1,0.504648201,47,0,0.134056399,9219.0,6,0,0,0,2.0
1,0.0649594,40,0,0.06482253,6000.0,6,2,0,0,3.0
0,0.803640883,50,0,0.589420044,4120.0,10,0,0,0,2.0
1,0.016017375,59,1,0.241189703,4000.0,10,0,1,0,0.0
0,0.379930922,53,0,0.305881427,12700.0,7,0,1,0,2.0
0,0.165505359,86,0,0.081516456,7200.0,8,0,0,0,0.0
0,0.001102729,73,0,0.001498501,2001.0,7,0,0,0,0.0
0,0.08740029,83,0,0.225548902,500.0,10,0,0,0,1.0
1,0.429847682,50,1,0.857619321,8694.0,14,0,1,0,0.0
0,0.018673574,47,0,0.643130583,2350.0,12,0,1,0,0.0
0,0.045356063,67,0,0.013410818,4473.0,4,0,0,0,0.0
0,0.876791127,50,0,0.756422233,4281.0,7,0,1,1,2.0
1,0.919114365,30,2,0.528988405,2500.0,5,0,1,0,0.0
0,0.750125595,47,0,0.359425125,7792.0,10,0,1,0,1.0
0,0.548679206,48,0,0.199205448,3523.0,2,0,0,0,0.0
1,0.9999999,63,1,0.58086745,7400.0,6,4,3,1,0.0
1,0.689243028,40,0,0.001621271,3083.0,1,0,0,0,3.0
0,0.057862809,69,0,0.069984095,4400.0,5,0,0,0,1.0
0,0.039310149,72,0,0.003999467,7500.0,7,0,0,0,0.0
1,0.602199706,46,0,0.252699784,4166.0,12,0,0,0,0.0
0,0.025230898,62,0,0.290332236,10022.0,7,0,1,0,0.0
1,0.998996488,55,7,0.817712318,5227.0,14,1,2,1,0.0
1,0.521801393,44,0,0.11936008,8000.0,4,0,0,0,2.0
1,0.9500998,24,0,0.03848076,2000.0,4,0,0,0,0.0
0,0.003846964,75,0,0.317270992,6287.0,15,0,2,0,0.0
1,0.942649683,61,0,0.338591424,4500.0,13,4,0,0,0.0
0,0.968874395,42,0,0.356814701,3264.0,8,0,0,0,0.0
1,0.916966178,35,1,0.356214595,3000.0,14,0,0,0,0.0
0,0.862034491,43,1,0.03119688,10000.0,1,0,0,0,2.0
1,0.000965451,48,0,0.96671979,10666.0,11,0,8,0,3.0
0,0.53022526,37,0,0.488868151,7500.0,8,0,2,0,0.0
0,0.637991408,35,0,0.488055244,5357.0,12,0,1,0,2.0
0,0.04153889,76,0,0.312306853,5500.0,6,0,1,0,1.0
0,0.023263721,61,0,0.164897708,6500.0,11,0,0,0,0.0
0,0.029839204,49,0,0.292723912,5950.0,8,0,3,0,0.0
1,0.705224633,39,0,0.176735306,7332.0,6,0,0,0,2.0
0,0.164691765,34,0,0.056977847,11600.0,5,0,0,0,0.0
1,0.687312687,26,2,0.418562874,1669.0,4,0,0,0,0.0
0,0.577884423,54,1,0.342705405,3200.0,3,0,1,0,0.0
1,0.9999999,38,4,0.133735849,6624.0,6,2,0,1,0.0
0,0.441294664,35,1,0.184717398,6333.0,10,0,0,0,0.0
1,0.002363422,62,0,0.434734918,2734.0,8,0,1,0,0.0
0,0.839115365,51,0,0.247520825,7562.0,22,0,0,0,0.0
0,0.857049013,79,0,0.296373057,6754.0,7,0,0,0,0.0
0,0.041614977,65,0,0.244134897,4091.0,3,0,1,0,0.0
0,0.296567181,45,0,0.393084054,9600.0,11,0,2,0,2.0
1,0.816367265,36,0,0.277044855,7200.0,5,0,1,0,0.0
1,0.9999999,47,1,0.082516019,7646.0,1,0,0,0,0.0
0,0.009354385,73,0,0.819781392,3750.0,40,0,1,0,1.0
1,0.0,47,0,0.915813253,6639.0,9,1,3,1,3.0
0,0.76169003,44,2,0.388644542,2500.0,4,0,0,0,1.0
1,0.385790482,52,0,0.749711649,2600.0,11,0,1,0,1.0
0,0.886227545,23,0,0.014428413,900.0,2,0,0,0,0.0
1,0.49663565,62,0,0.422711968,9800.0,9,0,1,0,5.0
1,0.888211179,53,7,0.478577674,3430.0,13,3,1,4,0.0
0,0.067403299,63,0,0.30625641,4874.0,10,0,1,0,0.0
1,0.622822884,55,0,0.783246306,9000.0,23,0,2,0,0.0
1,0.574924267,33,0,0.208565953,12000.0,10,0,2,0,1.0
0,0.979455858,41,0,0.305044274,10050.0,7,0,1,0,1.0
0,0.042131424,69,0,0.044282728,12916.0,8,0,0,0,0.0
0,0.19058258,54,0,0.251445937,10200.0,7,0,2,0,1.0
1,0.9999999,35,0,0.136789057,8333.0,4,0,0,0,0.0
0,0.318967139,68,0,0.260058097,13769.0,21,0,1,0,2.0
1,0.899337927,57,4,0.332033593,3333.0,6,0,1,2,1.0
1,0.88487423,34,0,0.369317294,6400.0,10,0,2,0,0.0
1,0.0499002,30,0,0.0,2500.0,1,5,0,1,0.0
0,0.444542784,69,0,0.389847338,8056.0,10,0,1,0,0.0
0,0.13655672,39,1,0.286789571,9166.0,10,0,1,0,4.0
0,0.437974973,68,0,0.054510831,4200.0,3,0,0,0,0.0
0,0.149129585,55,0,0.181778072,9065.0,13,0,1,0,2.0
1,0.607758101,40,2,0.250833187,5700.0,6,0,0,0,2.0
0,0.134546692,67,0,0.357762599,5416.0,10,0,2,0,0.0
1,0.563429571,39,3,0.192602466,3000.0,6,0,0,2,1.0
0,0.029604302,77,0,0.026290166,3080.0,9,0,0,0,0.0
0,0.020087471,59,0,0.268472023,5575.0,6,0,2,0,2.0
0,0.9999999,34,0,0.196640721,2440.0,2,0,0,0,5.0
0,0.007664861,42,0,0.064223386,8594.0,4,0,0,0,2.0
0,0.69098069,57,0,0.480682161,6625.0,16,0,2,0,0.0
1,0.990764426,36,2,0.361340457,4117.0,4,0,0,0,1.0
0,0.051094461,64,0,0.042720999,6085.0,12,0,0,0,0.0
1,0.9999999,29,0,0.039600154,2600.0,0,1,0,0,1.0
1,0.9750025,57,1,0.309327196,7386.0,3,0,1,0,0.0
0,0.113289156,70,0,0.52073963,2000.0,10,0,1,0,0.0
0,0.022119056,78,0,0.095419484,10500.0,16,0,1,0,0.0
1,0.923865675,34,0,0.34721899,4296.0,13,0,1,0,4.0
1,0.9999999,37,2,0.373195113,2700.0,3,1,0,0,3.0
1,0.483011326,32,1,0.231345948,2800.0,8,0,0,0,0.0
0,0.44957431,42,0,0.209253662,4300.0,6,0,0,0,1.0
0,0.043496924,50,0,0.29074984,4680.0,12,0,1,0,2.0
0,0.27444146,60,0,0.317325118,5517.0,6,0,1,0,0.0
1,0.867786452,74,4,0.65443534,8420.0,15,0,1,0,0.0
1,0.9999999,62,98,0.0,2400.0,0,98,0,98,0.0
1,0.271818787,25,1,0.011994003,2000.0,1,1,0,1,0.0
1,0.970388412,40,0,0.391001607,5600.0,5,0,1,0,1.0
0,0.9999999,51,0,0.046639232,728.0,2,0,0,0,0.0
0,0.044870788,67,0,0.109232638,9877.0,10,0,0,0,0.0
0,0.286461719,70,0,0.151453435,5400.0,10,1,0,0,0.0
0,0.804257217,36,0,0.407528125,9510.0,21,0,2,0,4.0
1,0.066886412,39,1,0.191606163,5646.0,7,0,1,0,3.0
1,0.9999999,26,0,0.0,864.0,1,0,0,0,0.0
0,0.019419612,72,0,0.101755166,4500.0,3,0,1,0,0.0
0,0.0,64,0,0.329397444,8214.0,3,0,1,0,0.0
0,0.047812842,80,1,0.158263105,7000.0,9,0,1,0,0.0
0,0.0,24,0,0.0,5100.0,1,0,0,0,1.0
0,0.265948603,50,0,0.434916021,6191.0,13,0,2,0,2.0
0,0.069081414,77,0,0.016225448,4683.0,4,0,0,0,0.0
1,0.132347594,41,0,0.303194958,4600.0,7,0,0,0,1.0
0,0.324506026,33,3,0.363956802,13333.0,8,0,2,0,4.0
0,0.014157038,55,0,0.077175698,7916.0,12,0,1,0,0.0
1,0.047002588,59,0,0.452591235,6000.0,23,0,3,0,0.0
0,0.114155434,38,0,0.015846067,5300.0,5,0,0,0,0.0
1,0.898362283,35,0,0.193307559,7500.0,5,0,1,0,1.0
0,0.738666266,33,0,0.162687396,1800.0,4,0,0,0,1.0
0,0.209304915,63,0,0.427358799,6125.0,14,0,1,0,0.0
1,0.685546465,47,0,0.529867533,4000.0,11,0,1,1,2.0
0,0.004926589,66,0,0.296657382,9333.0,9,0,2,0,0.0
1,0.0,43,0,0.338886245,2100.0,5,0,0,0,3.0
0,0.966795283,69,1,0.366842259,6833.0,19,0,1,0,0.0
1,0.961259685,41,2,0.019997059,6800.0,9,1,0,1,3.0
0,0.019770238,67,0,0.001855517,8083.0,5,0,0,0,0.0
0,0.655192751,83,0,0.260528194,1400.0,3,0,0,0,0.0
0,0.542636461,47,0,0.233916895,9481.0,10,0,1,0,1.0
0,0.002733273,67,0,0.000363152,8260.0,5,0,0,0,0.0
0,0.714527085,48,0,0.330515408,11000.0,7,0,1,0,2.0
1,0.855642925,78,0,0.701076456,3622.0,9,1,1,0,0.0
0,0.258402524,45,0,0.509521959,7718.0,16,0,2,0,0.0
0,0.931151303,40,0,0.443800178,6725.0,8,0,1,0,2.0
0,0.906483102,78,0,0.136822773,4355.0,7,0,0,0,1.0
1,0.349333062,43,0,0.38238615,5313.0,13,0,1,0,0.0
1,0.950345973,60,6,0.732920856,3878.0,12,4,0,3,0.0
0,0.0,27,0,0.0,1416.0,3,0,0,0,0.0
1,0.075022023,48,0,0.278307612,5766.0,13,0,2,0,1.0
1,0.994904883,34,0,0.42561816,7400.0,11,0,2,0,1.0
1,0.735470578,46,1,0.425290462,3700.0,6,0,1,0,2.0
0,0.000305801,54,0,0.176715177,6733.0,9,0,1,0,1.0
0,0.140766419,45,0,0.78459441,4400.0,11,0,1,0,3.0
0,0.86689176,61,0,0.305904924,4690.0,4,0,1,0,0.0
0,0.934604905,48,0,0.159239639,3208.0,4,0,0,0,0.0
0,0.093060561,67,0,0.158931401,8833.0,9,0,2,0,0.0
0,2.78e-05,53,0,0.278459441,5867.0,6,0,1,0,3.0
1,0.9999999,29,0,0.869278169,2271.0,4,1,1,1,1.0
0,0.168904954,55,0,0.724425192,3000.0,15,0,1,0,0.0
1,0.9999999,64,0,0.075817538,4800.0,2,0,0,1,0.0
1,0.9999999,50,1,0.021124104,2650.0,0,0,0,1,0.0
1,0.968021319,24,0,0.082397004,800.0,5,0,0,0,0.0
0,0.128492243,31,1,0.19296,6249.0,8,0,0,0,0.0
0,0.495040495,45,0,0.882996354,6033.0,8,0,2,0,2.0
0,0.364319476,46,0,0.356173034,9500.0,7,0,2,0,0.0
0,0.186171677,67,1,0.714845863,7395.0,15,0,4,0,0.0
0,0.0,80,0,0.0,2400.0,5,0,0,0,0.0
0,0.00740727,71,0,0.435256701,2200.0,6,0,1,0,1.0
1,0.353768403,56,1,0.387670092,3600.0,11,0,1,0,1.0
0,0.068841814,79,0,0.071741032,8000.0,11,0,1,0,1.0
1,0.280223993,29,0,0.598674965,4980.0,14,0,1,0,0.0
0,0.057262969,29,0,0.078584283,5000.0,4,0,0,0,0.0
0,0.578684263,44,1,0.012498698,9600.0,5,0,0,0,1.0
0,0.012591185,70,0,0.393023772,4500.0,11,0,1,0,2.0
1,0.299731926,45,0,0.061213939,9670.0,5,0,0,0,1.0
1,0.024080605,64,0,0.244777718,5600.0,6,0,1,0,0.0
0,0.06636308,74,0,0.240985362,2800.0,8,0,0,0,0.0
0,0.0,45,0,0.325499944,8850.0,3,0,1,0,3.0
1,0.721447418,53,0,0.354822335,11819.0,10,0,2,0,0.0
1,0.9999999,48,0,0.001249219,1600.0,1,0,0,0,0.0
0,0.985735235,51,0,0.413799482,5405.0,6,0,1,0,0.0
1,0.943449523,51,1,0.357767597,2400.0,3,0,0,0,0.0
1,0.714226203,28,2,0.197586727,1325.0,6,0,0,0,0.0
0,0.0,24,0,0.0,1000.0,2,0,0,0,0.0
1,0.9999999,33,2,0.103498971,3400.0,1,2,0,0,1.0
0,0.129800078,66,0,0.448591901,6000.0,10,0,1,0,0.0
1,0.887080965,45,0,0.482275525,4710.0,4,0,1,1,2.0
1,0.965172471,32,0,0.764705882,1750.0,5,0,1,2,1.0
1,0.62501335,65,4,0.565614208,12161.0,20,1,1,1,1.0
1,0.9999999,23,98,0.0,5443.0,0,98,0,98,0.0
1,0.9999999,26,2,0.424287856,2000.0,3,1,0,0,0.0
1,0.9999999,39,0,0.713975223,4600.0,7,0,2,0,2.0
1,0.329333619,48,1,0.962260217,4795.0,9,0,2,0,0.0
1,0.9999999,31,1,0.209244222,1600.0,3,1,0,0,0.0
1,0.036257285,63,0,0.095515434,3433.0,8,0,0,0,0.0
1,0.940211958,46,3,0.265036148,6500.0,5,4,0,4,1.0
0,0.032186441,36,0,0.52283214,6284.0,10,0,1,0,0.0
1,0.9999999,56,98,0.0,5443.0,0,98,0,98,0.0
0,0.273744785,50,0,0.502382213,5666.0,12,0,1,0,0.0
1,0.900915903,31,0,0.565623992,3100.0,7,1,2,0,0.0
0,0.144058919,58,0,0.2335968,10500.0,12,0,1,0,0.0
1,0.971631551,64,0,0.61368865,5215.0,12,0,0,0,1.0
1,0.961046096,32,6,0.548141645,3416.0,12,0,1,1,2.0
1,0.99791684,37,0,0.262888992,6458.0,9,0,0,0,1.0
0,0.330900644,74,0,0.392459297,3500.0,8,0,1,0,0.0
1,0.0,39,2,0.047596383,2100.0,4,2,0,0,0.0
1,0.752113444,47,2,0.533915379,4466.0,6,6,1,0,1.0
1,0.286523783,55,1,0.675620188,5844.0,9,0,4,0,3.0
0,0.645225796,44,0,0.514658532,5900.0,4,0,2,0,1.0
1,0.903395311,47,6,0.85553379,4083.0,8,5,2,1,1.0
1,0.106439714,33,0,0.348957165,4458.0,7,0,2,0,1.0
1,0.876098152,36,0,0.080819863,6000.0,2,0,0,1,1.0
1,0.626481574,46,0,0.738863057,13333.0,21,0,11,0,0.0
0,0.368798371,60,0,0.47860143,8808.0,25,0,2,0,3.0
0,0.922164215,37,0,0.420340976,1700.0,7,0,0,0,0.0
0,0.224198992,32,0,0.344535894,4373.0,10,0,1,0,0.0
0,0.830022664,60,0,0.62633452,5900.0,15,0,2,0,1.0
1,0.961038961,49,2,0.212248608,8800.0,3,0,1,3,1.0
0,0.104038031,31,0,0.055194805,3695.0,6,0,0,0,0.0
0,0.904533934,44,1,0.513018121,4800.0,9,1,0,0,2.0
1,0.006554813,50,3,0.043935758,5416.0,9,0,0,0,0.0
1,0.049649238,64,2,0.666242501,5500.0,12,0,3,1,0.0
1,0.836027329,54,0,0.339688445,4300.0,5,3,1,1,0.0
0,0.230342628,52,0,0.111591073,4166.0,7,0,0,0,0.0
1,0.918729168,52,1,0.454317269,3983.0,12,0,3,0,0.0
1,0.960939236,49,0,0.492620732,11450.0,13,0,5,0,1.0
0,0.100888102,57,0,0.661067115,12500.0,20,0,2,0,0.0
0,0.699830017,47,0,0.37724982,4166.0,4,0,1,0,0.0
1,0.641028231,44,0,0.459923346,6000.0,10,0,1,0,2.0
1,0.91160442,59,3,0.775678338,11166.0,7,5,1,2,0.0
0,0.048368017,63,0,0.288368492,5166.0,13,0,1,0,0.0
1,0.611890029,56,0,0.418179091,6666.0,18,1,1,0,1.0
1,0.93549709,55,0,0.4502933,6477.0,10,0,2,0,0.0
0,0.057207515,31,0,0.502953203,2200.0,2,0,1,0,1.0
1,0.9999999,34,1,0.267933017,4000.0,1,5,0,0,0.0
1,0.9999999,40,0,0.234153169,5000.0,4,0,0,0,0.0
0,0.700391884,49,0,0.865083252,4083.0,14,0,2,0,2.0
0,0.215568862,51,0,0.069114471,4166.0,3,0,0,0,3.0
0,0.0,87,0,0.0,5443.0,4,0,0,0,0.0
1,0.314585453,55,1,0.029542769,11000.0,9,2,0,1,0.0
0,0.071308043,29,0,0.311768851,7094.0,8,0,2,0,0.0
0,0.111748433,44,0,0.441846229,8167.0,5,0,1,0,1.0
1,0.9999999,53,0,0.233478508,5280.0,6,0,0,0,0.0
1,0.9999999,55,1,0.30097456,7900.0,2,0,1,1,2.0
0,0.137056537,44,0,0.215113954,2500.0,9,0,1,0,2.0
0,0.097648892,61,0,0.042852245,2916.0,3,0,0,0,0.0
0,0.022790884,62,0,0.233680227,3170.0,11,0,1,0,0.0
1,0.9999999,33,0,0.119152339,2500.0,0,7,0,0,0.0
0,0.016687473,50,0,0.064738524,5946.0,5,0,0,0,3.0
0,0.333794437,34,0,0.303635817,6655.0,5,0,1,0,2.0
1,0.976023976,31,1,0.036039768,7241.0,2,1,0,0,3.0
0,0.9999999,39,0,0.218679198,11916.0,1,0,1,0,4.0
1,0.970562355,40,2,0.369506353,4800.0,8,0,1,0,2.0
0,0.014999605,42,0,0.184781522,10000.0,7,0,1,1,1.0
1,0.236020979,52,0,0.53312,6249.0,12,0,1,0,1.0
0,0.156862745,40,0,0.633032214,5866.0,7,0,2,0,2.0
0,0.09792749,49,0,0.322875366,5800.0,11,0,1,0,2.0
1,0.979085268,55,3,0.363818158,7500.0,10,1,0,0,0.0
0,0.014724596,24,0,0.13916289,3750.0,4,0,0,0,0.0
1,0.9999999,49,1,0.290177456,4000.0,4,1,1,0,3.0
0,0.9999999,29,1,0.374925373,1674.0,1,0,0,0,3.0
0,0.213196899,61,0,0.203867849,13650.0,13,0,2,0,0.0
1,0.9999999,59,3,0.526412265,6000.0,4,0,2,0,0.0
0,0.073785243,65,0,0.345467523,1400.0,4,0,0,0,0.0
1,0.626491647,35,0,0.644671066,5000.0,6,0,1,0,0.0
0,0.212124193,60,0,0.260983199,8034.0,5,0,1,0,2.0
1,0.925381459,48,2,0.410362365,6291.0,11,3,1,2,0.0
0,0.031851961,56,0,0.399307274,4041.0,9,0,1,0,1.0
0,0.9999999,40,0,0.493249463,6517.0,7,0,2,0,3.0
1,0.04047976,69,1,0.370708388,2300.0,7,0,0,0,0.0
1,0.9999999,36,0,0.0,3000.0,0,0,0,0,0.0
1,0.762486127,57,2,0.117965479,9790.0,16,0,0,0,0.0
1,0.196786816,42,0,0.132949364,4166.0,8,0,0,0,4.0
1,0.119851436,43,0,0.706151832,4583.0,9,0,4,0,0.0
1,0.056828985,48,0,0.362922574,4584.0,7,0,1,0,0.0
0,0.0,83,0,0.0,5100.0,2,0,0,0,0.0
1,0.003746466,86,1,0.13221205,4696.0,10,0,1,0,0.0
1,0.031819682,88,1,0.011159107,8333.0,10,0,0,0,0.0
0,0.007968898,59,0,0.011647972,2317.0,19,0,0,0,0.0
0,0.238995729,48,0,0.385138117,11330.0,18,0,1,0,2.0
1,0.9999999,32,0,0.026263165,7500.0,3,1,0,0,0.0
0,0.132886079,57,0,0.44076006,2683.0,8,0,1,0,0.0
1,0.399370769,64,0,0.883748517,5900.0,22,0,2,0,1.0
1,0.07555386,66,2,0.18083803,4080.0,10,0,0,0,0.0
1,0.0,54,1,0.386358587,4500.0,5,0,1,0,0.0
0,0.771153742,54,0,0.812217639,5090.0,6,0,2,0,3.0
1,0.881076071,28,0,0.261956341,6000.0,12,0,0,2,0.0
1,0.883100296,42,3,0.46178887,6450.0,7,1,1,1,0.0
0,0.015756061,66,0,0.014985015,1000.0,9,0,0,0,0.0
1,0.070253837,57,1,0.590392268,3517.0,19,0,2,1,0.0
1,0.501705472,43,0,0.545671596,12983.0,16,0,5,0,3.0
0,0.008158998,63,0,0.45067362,2300.0,16,0,1,0,0.0
0,0.456514495,45,0,0.410894875,11766.0,5,0,3,0,2.0
0,0.98520074,38,0,0.107435012,5500.0,3,0,0,0,0.0
1,0.771147506,59,3,0.39661746,10228.0,11,4,1,0,0.0
0,0.0,38,0,0.508372828,3164.0,7,1,1,0,0.0
0,0.195648438,67,0,0.237617745,3290.0,9,0,0,0,1.0
1,0.9999999,35,3,0.588258628,2520.0,6,3,2,3,0.0
1,0.9999999,66,0,0.059485129,4000.0,1,0,0,1,1.0
1,0.9999999,24,0,0.0,764.0,0,0,0,0,0.0
1,0.752066116,32,0,0.062734316,4000.0,3,0,0,0,1.0
0,0.022190067,34,0,0.457378837,6416.0,17,0,1,0,1.0
0,0.003423011,34,0,0.079365079,5480.0,5,0,0,0,0.0
1,0.0,49,0,0.289934106,4400.0,7,1,1,0,2.0
0,0.648705819,41,1,0.338331411,2600.0,4,0,0,0,0.0
0,0.083663568,57,0,0.285047767,4500.0,8,0,1,0,7.0
1,0.157661889,40,0,0.282071793,10000.0,16,0,1,0,2.0
0,0.120296516,57,0,0.48980129,7598.0,27,0,2,0,1.0
1,0.880312296,37,1,0.132509142,5742.0,9,0,0,0,2.0
1,0.83770214,66,0,0.935768484,5666.0,14,0,3,0,0.0
1,0.9999999,62,2,0.144923077,6499.0,2,2,0,1,0.0
1,0.48757002,37,2,0.095425629,3300.0,8,1,0,0,0.0
